Fecha Tiempo Corriente
2025/1/15 14:36:35 35.63
2025/1/15 14:36:35 32.71
2025/1/15 14:36:35 29.01
2025/1/15 14:36:35 26.82
2025/1/15 14:36:36 24.69
2025/1/15 14:36:36 22.78
2025/1/15 14:36:36 22.78
2025/1/15 14:36:36 20.65
2025/1/15 14:36:36 20.12
2025/1/15 14:36:36 19.95
2025/1/15 14:36:36 18.86
2025/1/15 14:36:36 18.93
2025/1/15 14:36:36 18.46
2025/1/15 14:36:36 18.56
2025/1/15 14:36:36 18.42
2025/1/15 14:36:36 17.82 43.36
2025/1/15 14:36:37 18.18
2025/1/15 14:36:37 18.10
2025/1/15 14:36:37 17.47
2025/1/15 14:36:37 18.29
2025/1/15 14:36:37 17.79
2025/1/15 14:36:37 17.46
2025/1/15 14:36:37 18.35
2025/1/15 14:36:37 17.50
2025/1/15 14:36:37 17.72
2025/1/15 14:36:37 17.86
2025/1/15 14:36:37 17.34
2025/1/15 14:36:38 17.67
2025/1/15 14:36:38 17.25
2025/1/15 14:36:38 17.43
2025/1/15 14:36:38 17.65
2025/1/15 14:36:38 17.07
2025/1/15 14:36:38 17.84
2025/1/15 14:36:38 17.63
2025/1/15 14:36:38 17.09
2025/1/15 14:36:38 17.66
2025/1/15 14:36:38 17.40
2025/1/15 14:36:38 17.05
2025/1/15 14:36:38 17.62
2025/1/15 14:36:39 17.19
2025/1/15 14:36:39 17.36
2025/1/15 14:36:39 17.57
2025/1/15 14:36:39 17.15
2025/1/15 14:36:39 17.71
2025/1/15 14:36:39 17.32
2025/1/15 14:36:39 17.52
2025/1/15 14:36:39 18.18
2025/1/15 14:36:39 17.25
2025/1/15 14:36:39 17.72
2025/1/15 14:36:39 17.94
2025/1/15 14:36:40 17.59
2025/1/15 14:36:40 17.22
2025/1/15 14:36:40 17.78
2025/1/15 14:36:40 17.19
2025/1/15 14:36:40 17.21
2025/1/15 14:36:40 18.10
2025/1/15 14:36:40 17.06
2025/1/15 14:36:40 17.70
2025/1/15 14:36:40 17.88
2025/1/15 14:36:40 17.19
2025/1/15 14:36:40 17.85
2025/1/15 14:36:40 17.39
2025/1/15 14:36:41 17.25
2025/1/15 14:36:41 17.76
2025/1/15 14:36:41 17.13
2025/1/15 14:36:41 17.68
2025/1/15 14:36:41 17.67
2025/1/15 14:36:41 17.13
2025/1/15 14:36:41 17.82
2025/1/15 14:36:41 17.24
2025/1/15 14:36:41 17.19
2025/1/15 14:36:41 17.82
2025/1/15 14:36:41 17.16
2025/1/15 14:36:42 17.58
2025/1/15 14:36:42 17.68
2025/1/15 14:36:42 17.20
2025/1/15 14:36:42 17.61
2025/1/15 14:36:42 17.71
2025/1/15 14:36:42 17.25
2025/1/15 14:36:42 17.82
2025/1/15 14:36:42 17.37
2025/1/15 14:36:42 17.48
2025/1/15 14:36:42 17.86
2025/1/15 14:36:42 16.99
2025/1/15 14:36:42 17.70
2025/1/15 14:36:43 17.57
2025/1/15 14:36:43 17.06
2025/1/15 14:36:43 17.72
2025/1/15 14:36:43 17.28
2025/1/15 14:36:43 17.17
2025/1/15 14:36:43 17.66
2025/1/15 14:36:43 17.15
2025/1/15 14:36:43 17.57
2025/1/15 14:36:43 17.33
2025/1/15 14:36:43 17.18
2025/1/15 14:36:43 17.76
2025/1/15 14:36:43 17.00
2025/1/15 14:36:44 17.21
2025/1/15 14:36:44 17.83
2025/1/15 14:36:44 16.95
2025/1/15 14:36:44 17.38
2025/1/15 14:36:44 17.54
2025/1/15 14:36:44 16.82
2025/1/15 14:36:44 17.47
2025/1/15 14:36:44 17.11
2025/1/15 14:36:44 17.05
2025/1/15 14:36:44 17.47
2025/1/15 14:36:44 17.11
2025/1/15 14:36:45 17.54
2025/1/15 14:36:45 17.31
2025/1/15 14:36:45 17.29
2025/1/15 14:36:45 17.97
2025/1/15 14:36:45 17.07
2025/1/15 14:36:45 17.62
2025/1/15 14:36:45 17.70
2025/1/15 14:36:45 17.01
2025/1/15 14:36:45 17.58
2025/1/15 14:36:45 17.55
2025/1/15 14:36:45 16.98
2025/1/15 14:36:45 17.54
2025/1/15 14:36:46 17.21
2025/1/15 14:36:46 17.38
2025/1/15 14:36:46 17.47
2025/1/15 14:36:46 17.05
2025/1/15 14:36:46 17.74
2025/1/15 14:36:46 17.08
2025/1/15 14:36:46 17.30
2025/1/15 14:36:46 17.78
2025/1/15 14:36:46 16.87
2025/1/15 14:36:46 17.46
2025/1/15 14:36:46 17.38
2025/1/15 14:36:47 17.08
2025/1/15 14:36:47 17.49
2025/1/15 14:36:47 17.09
2025/1/15 14:36:47 17.53
2025/1/15 14:36:47 17.31
2025/1/15 14:36:47 17.20
2025/1/15 14:36:47 17.94
2025/1/15 14:36:47 17.26
2025/1/15 14:36:47 17.34
2025/1/15 14:36:47 18.02
2025/1/15 14:36:47 17.07
2025/1/15 14:36:47 17.58
2025/1/15 14:36:48 17.49
2025/1/15 14:36:48 17.12
2025/1/15 14:36:48 17.58
2025/1/15 14:36:48 17.25
2025/1/15 14:36:48 17.70
2025/1/15 14:36:48 17.49
2025/1/15 14:36:48 17.21
2025/1/15 14:36:48 17.92
2025/1/15 14:36:48 17.33
2025/1/15 14:36:48 17.50
2025/1/15 14:36:48 18.07
2025/1/15 14:36:48 17.11
2025/1/15 14:36:49 17.69
2025/1/15 14:36:49 17.61
2025/1/15 14:36:49 17.32
2025/1/15 14:36:49 17.70
2025/1/15 14:36:49 17.47
2025/1/15 14:36:49 17.35
2025/1/15 14:36:49 17.63
2025/1/15 14:36:49 17.20
2025/1/15 14:36:49 17.79
2025/1/15 14:36:49 17.21
2025/1/15 14:36:49 17.25
2025/1/15 14:36:50 18.08
2025/1/15 14:36:50 17.14
2025/1/15 14:36:50 17.74
2025/1/15 14:36:50 17.72
2025/1/15 14:36:50 17.28
2025/1/15 14:36:50 17.75
2025/1/15 14:36:50 17.28
2025/1/15 14:36:50 17.58
2025/1/15 14:36:50 17.46
2025/1/15 14:36:50 17.09
2025/1/15 14:36:50 17.85
2025/1/15 14:36:50 17.12
2025/1/15 14:36:51 17.46
2025/1/15 14:36:51 18.06
2025/1/15 14:36:51 17.03
2025/1/15 14:36:51 17.52
2025/1/15 14:36:51 18.49
2025/1/15 14:36:51 18.61
2025/1/15 14:36:51 20.03
2025/1/15 14:36:51 21.18
2025/1/15 14:36:51 22.30
2025/1/15 14:36:51 23.49
2025/1/15 14:36:51 24.03
2025/1/15 14:36:52 25.50
2025/1/15 14:36:52 25.70
2025/1/15 14:36:52 26.19
2025/1/15 14:36:52 28.54
2025/1/15 14:36:52 27.78
2025/1/15 14:36:52 28.51
2025/1/15 14:36:52 29.71
2025/1/15 14:36:52 29.24
2025/1/15 14:36:52 30.06
2025/1/15 14:36:52 30.25
2025/1/15 14:36:52 30.81
2025/1/15 14:36:52 30.50
2025/1/15 14:36:53 31.03
2025/1/15 14:36:53 32.08
2025/1/15 14:36:53 32.31
2025/1/15 14:36:53 32.29
2025/1/15 14:36:53 32.99
2025/1/15 14:36:53 33.67
2025/1/15 14:36:53 32.27
2025/1/15 14:36:53 31.51
2025/1/15 14:36:53 31.73
2025/1/15 14:36:53 30.80
2025/1/15 14:36:53 29.96
2025/1/15 14:36:54 29.16
2025/1/15 14:36:54 28.53
2025/1/15 14:36:54 27.42
2025/1/15 14:36:54 25.97
2025/1/15 14:36:54 25.34
2025/1/15 14:36:54 25.25
2025/1/15 14:36:54 24.24
2025/1/15 14:36:54 23.34
2025/1/15 14:36:54 22.98
2025/1/15 14:36:54 22.60
2025/1/15 14:36:54 21.06
2025/1/15 14:36:54 20.29
2025/1/15 14:36:55 20.24
2025/1/15 14:36:55 19.35
2025/1/15 14:36:55 18.47
2025/1/15 14:36:55 18.88
2025/1/15 14:36:55 19.13
2025/1/15 14:36:55 17.96 50.51
2025/1/15 14:36:55 17.94
2025/1/15 14:36:55 18.54
2025/1/15 14:36:55 17.99
2025/1/15 14:36:55 17.47
2025/1/15 14:36:55 17.84
2025/1/15 14:36:56 17.90
2025/1/15 14:36:56 17.49
2025/1/15 14:36:56 17.50
2025/1/15 14:36:56 17.86
2025/1/15 14:36:56 18.07
2025/1/15 14:36:56 17.76
2025/1/15 14:36:56 18.09
2025/1/15 14:36:56 17.20
2025/1/15 14:36:56 17.15
2025/1/15 14:36:56 17.89
2025/1/15 14:36:56 17.72
2025/1/15 14:36:56 17.20
2025/1/15 14:36:57 17.79
2025/1/15 14:36:57 17.66
2025/1/15 14:36:57 17.09
2025/1/15 14:36:57 17.24
2025/1/15 14:36:57 17.66
2025/1/15 14:36:57 17.46
2025/1/15 14:36:57 17.21
2025/1/15 14:36:57 17.48
2025/1/15 14:36:57 17.75
2025/1/15 14:36:57 17.70
2025/1/15 14:36:57 17.29
2025/1/15 14:36:58 17.50
2025/1/15 14:36:58 18.10
2025/1/15 14:36:58 17.80
2025/1/15 14:36:58 17.10
2025/1/15 14:36:58 17.33
2025/1/15 14:36:58 17.91
2025/1/15 14:36:58 17.58
2025/1/15 14:36:58 17.10
2025/1/15 14:36:58 17.56
2025/1/15 14:36:58 17.99
2025/1/15 14:36:58 17.42
2025/1/15 14:36:59 17.21
2025/1/15 14:36:59 17.67
2025/1/15 14:36:59 17.57
2025/1/15 14:36:59 17.36
2025/1/15 14:36:59 17.04
2025/1/15 14:36:59 17.32
2025/1/15 14:36:59 17.93
2025/1/15 14:36:59 17.53
2025/1/15 14:36:59 17.23
2025/1/15 14:36:59 17.87
2025/1/15 14:36:59 17.74
2025/1/15 14:36:59 17.08
2025/1/15 14:37:0 17.07
2025/1/15 14:37:0 17.74
2025/1/15 14:37:0 17.93
2025/1/15 14:37:0 17.15
2025/1/15 14:37:0 17.31
2025/1/15 14:37:0 17.92
2025/1/15 14:37:0 17.62
2025/1/15 14:37:0 17.14
2025/1/15 14:37:0 17.24
2025/1/15 14:37:0 17.43
2025/1/15 14:37:0 17.39
2025/1/15 14:37:1 17.20
2025/1/15 14:37:1 17.41
2025/1/15 14:37:1 17.91
2025/1/15 14:37:1 17.51
2025/1/15 14:37:1 17.09
2025/1/15 14:37:1 17.44
2025/1/15 14:37:1 17.65
2025/1/15 14:37:1 17.24
2025/1/15 14:37:1 16.99
2025/1/15 14:37:1 17.55
2025/1/15 14:37:1 17.86
2025/1/15 14:37:1 17.26
2025/1/15 14:37:2 17.00
2025/1/15 14:37:2 17.60
2025/1/15 14:37:2 17.65
2025/1/15 14:37:2 17.43
2025/1/15 14:37:2 17.39
2025/1/15 14:37:2 17.59
2025/1/15 14:37:2 17.99
2025/1/15 14:37:2 17.52
2025/1/15 14:37:2 17.13
2025/1/15 14:37:2 17.58
2025/1/15 14:37:2 17.70
2025/1/15 14:37:3 17.25
2025/1/15 14:37:3 17.19
2025/1/15 14:37:3 17.78
2025/1/15 14:37:3 17.95
2025/1/15 14:37:3 17.20
2025/1/15 14:37:3 17.45
2025/1/15 14:37:3 18.06
2025/1/15 14:37:3 17.42
2025/1/15 14:37:3 17.02
2025/1/15 14:37:3 17.35
2025/1/15 14:37:3 17.72
2025/1/15 14:37:3 17.90
2025/1/15 14:37:4 17.38
2025/1/15 14:37:4 17.14
2025/1/15 14:37:4 17.52
2025/1/15 14:37:4 17.69
2025/1/15 14:37:4 17.20
2025/1/15 14:37:4 17.04
2025/1/15 14:37:4 17.65
2025/1/15 14:37:4 18.00
2025/1/15 14:37:4 17.17
2025/1/15 14:37:4 17.16
2025/1/15 14:37:4 17.92
2025/1/15 14:37:5 17.67
2025/1/15 14:37:5 17.15
2025/1/15 14:37:5 17.32
2025/1/15 14:37:5 17.60
2025/1/15 14:37:5 17.91
2025/1/15 14:37:5 17.50
2025/1/15 14:37:5 17.23
2025/1/15 14:37:5 17.22
2025/1/15 14:37:5 17.76
2025/1/15 14:37:5 17.79
2025/1/15 14:37:5 17.05
2025/1/15 14:37:6 17.34
2025/1/15 14:37:6 17.98
2025/1/15 14:37:6 17.47
2025/1/15 14:37:6 17.01
2025/1/15 14:37:6 17.39
2025/1/15 14:37:6 17.55
2025/1/15 14:37:6 17.32
2025/1/15 14:37:6 17.08
2025/1/15 14:37:6 17.16
2025/1/15 14:37:6 17.63
2025/1/15 14:37:6 17.68
2025/1/15 14:37:6 17.23
2025/1/15 14:37:7 17.26
2025/1/15 14:37:7 17.66
2025/1/15 14:37:7 17.55
2025/1/15 14:37:7 16.94
2025/1/15 14:37:7 17.31
2025/1/15 14:37:7 17.26
2025/1/15 14:37:7 17.27
2025/1/15 14:37:7 17.74
2025/1/15 14:37:7 17.69
2025/1/15 14:37:7 17.01
2025/1/15 14:37:7 17.07
2025/1/15 14:37:8 17.71
2025/1/15 14:37:8 17.73
2025/1/15 14:37:8 17.30
2025/1/15 14:37:8 18.04
2025/1/15 14:37:8 17.58
2025/1/15 14:37:8 17.82
2025/1/15 14:37:8 17.67
2025/1/15 14:37:8 17.69
2025/1/15 14:37:8 17.21
2025/1/15 14:37:8 17.87
2025/1/15 14:37:8 17.74
2025/1/15 14:37:9 17.27
2025/1/15 14:37:9 17.11
2025/1/15 14:37:9 17.56
2025/1/15 14:37:9 17.52
2025/1/15 14:37:9 17.15
2025/1/15 14:37:9 17.41
2025/1/15 14:37:9 17.01
2025/1/15 14:37:9 17.47
2025/1/15 14:37:9 18.04
2025/1/15 14:37:9 17.31
2025/1/15 14:37:9 17.06
2025/1/15 14:37:10 17.67
2025/1/15 14:37:10 17.63
2025/1/15 14:37:10 17.26
2025/1/15 14:37:10 17.24
2025/1/15 14:37:10 17.55
2025/1/15 14:37:10 17.82
2025/1/15 14:37:10 17.43
2025/1/15 14:37:10 17.17
2025/1/15 14:37:10 17.33
2025/1/15 14:37:10 17.57
2025/1/15 14:37:10 17.38
2025/1/15 14:37:10 16.98
2025/1/15 14:37:11 17.43
2025/1/15 14:37:11 18.05
2025/1/15 14:37:11 17.54
2025/1/15 14:37:11 16.99
2025/1/15 14:37:11 17.26
2025/1/15 14:37:11 17.62
2025/1/15 14:37:11 17.49
2025/1/15 14:37:11 17.13
2025/1/15 14:37:11 17.37
2025/1/15 14:37:11 17.83
2025/1/15 14:37:11 17.59
2025/1/15 14:37:12 17.28
2025/1/15 14:37:12 17.44
2025/1/15 14:37:12 17.66
2025/1/15 14:37:12 17.44
2025/1/15 14:37:12 17.11
2025/1/15 14:37:12 17.58
2025/1/15 14:37:12 18.10
2025/1/15 14:37:12 17.21
2025/1/15 14:37:12 17.15
2025/1/15 14:37:12 17.89
2025/1/15 14:37:12 17.66
2025/1/15 14:37:12 17.02
2025/1/15 14:37:13 17.18
2025/1/15 14:37:13 17.58
2025/1/15 14:37:13 17.88
2025/1/15 14:37:13 17.32
2025/1/15 14:37:13 17.20
2025/1/15 14:37:13 17.30
2025/1/15 14:37:13 17.44
2025/1/15 14:37:13 17.43
2025/1/15 14:37:13 17.05
2025/1/15 14:37:13 17.49
2025/1/15 14:37:13 17.98
2025/1/15 14:37:14 17.16
2025/1/15 14:37:14 17.14
2025/1/15 14:37:14 17.91
2025/1/15 14:37:14 17.65
2025/1/15 14:37:14 17.06
2025/1/15 14:37:14 17.73
2025/1/15 14:37:14 17.69
2025/1/15 14:37:14 17.05
2025/1/15 14:37:14 17.49
2025/1/15 14:37:14 17.85
2025/1/15 14:37:14 17.23
2025/1/15 14:37:15 17.19
2025/1/15 14:37:15 17.75
2025/1/15 14:37:15 17.95
2025/1/15 14:37:15 17.40
2025/1/15 14:37:15 17.34
2025/1/15 14:37:15 17.62
2025/1/15 14:37:15 17.73
2025/1/15 14:37:15 17.48
2025/1/15 14:37:15 17.22
2025/1/15 14:37:15 17.59
2025/1/15 14:37:15 18.08
2025/1/15 14:37:15 17.35
2025/1/15 14:37:16 17.15
2025/1/15 14:37:16 17.80
2025/1/15 14:37:16 17.83
2025/1/15 14:37:16 17.13
2025/1/15 14:37:16 17.20
2025/1/15 14:37:16 17.79
2025/1/15 14:37:16 17.78
2025/1/15 14:37:16 17.45
2025/1/15 14:37:16 17.29
2025/1/15 14:37:16 17.43
2025/1/15 14:37:16 17.58
2025/1/15 14:37:17 17.42
2025/1/15 14:37:17 17.13
2025/1/15 14:37:17 17.44
2025/1/15 14:37:17 17.99
2025/1/15 14:37:17 17.36
2025/1/15 14:37:17 17.01
2025/1/15 14:37:17 17.61
2025/1/15 14:37:17 17.78
2025/1/15 14:37:17 17.09
2025/1/15 14:37:17 17.05
2025/1/15 14:37:17 17.65
2025/1/15 14:37:17 17.78
2025/1/15 14:37:18 17.14
2025/1/15 14:37:18 17.18
2025/1/15 14:37:18 17.60
2025/1/15 14:37:18 17.50
2025/1/15 14:37:18 17.43
2025/1/15 14:37:18 17.04
2025/1/15 14:37:18 17.21
2025/1/15 14:37:18 17.87
2025/1/15 14:37:18 17.52
2025/1/15 14:37:18 16.94
2025/1/15 14:37:18 17.41
2025/1/15 14:37:19 17.75
2025/1/15 14:37:19 17.19
2025/1/15 14:37:19 16.90
2025/1/15 14:37:19 17.44
2025/1/15 14:37:19 17.61
2025/1/15 14:37:19 16.99
2025/1/15 14:37:19 16.97
2025/1/15 14:37:19 17.33
2025/1/15 14:37:19 17.40
2025/1/15 14:37:19 17.12
2025/1/15 14:37:19 17.11
2025/1/15 14:37:19 17.43
2025/1/15 14:37:20 17.80
2025/1/15 14:37:20 17.22
2025/1/15 14:37:20 16.90
2025/1/15 14:37:20 17.22
2025/1/15 14:37:20 17.62
2025/1/15 14:37:20 17.18
2025/1/15 14:37:20 16.89
2025/1/15 14:37:20 17.48
2025/1/15 14:37:20 17.82
2025/1/15 14:37:20 17.20
2025/1/15 14:37:20 17.07
2025/1/15 14:37:21 17.46
2025/1/15 14:37:21 18.24
2025/1/15 14:37:21 19.64
2025/1/15 14:37:21 21.22
2025/1/15 14:37:21 22.62
2025/1/15 14:37:21 25.42
2025/1/15 14:37:21 25.92
2025/1/15 14:37:21 25.93
2025/1/15 14:37:21 27.13
2025/1/15 14:37:21 28.19
2025/1/15 14:37:21 27.98
2025/1/15 14:37:22 28.13
2025/1/15 14:37:22 28.30
2025/1/15 14:37:22 27.59
2025/1/15 14:37:22 27.81
2025/1/15 14:37:22 28.79
2025/1/15 14:37:22 27.78
2025/1/15 14:37:22 27.38
2025/1/15 14:37:22 28.53
2025/1/15 14:37:22 27.68
2025/1/15 14:37:22 26.34
2025/1/15 14:37:22 26.05
2025/1/15 14:37:22 26.32
2025/1/15 14:37:23 25.59
2025/1/15 14:37:23 24.77
2025/1/15 14:37:23 25.12
2025/1/15 14:37:23 25.63
2025/1/15 14:37:23 24.51
2025/1/15 14:37:23 24.32
2025/1/15 14:37:23 24.99
2025/1/15 14:37:23 24.74
2025/1/15 14:37:23 24.49
2025/1/15 14:37:23 24.36
2025/1/15 14:37:23 24.10
2025/1/15 14:37:24 24.32
2025/1/15 14:37:24 23.01
2025/1/15 14:37:24 21.84
2025/1/15 14:37:24 21.93
2025/1/15 14:37:24 21.25
2025/1/15 14:37:24 20.45
2025/1/15 14:37:24 21.17
2025/1/15 14:37:24 22.15
2025/1/15 14:37:24 22.18
2025/1/15 14:37:24 22.30
2025/1/15 14:37:24 23.61
2025/1/15 14:37:24 25.00
2025/1/15 14:37:25 24.57
2025/1/15 14:37:25 25.22
2025/1/15 14:37:25 27.25
2025/1/15 14:37:25 26.80
2025/1/15 14:37:25 26.92
2025/1/15 14:37:25 27.90
2025/1/15 14:37:25 26.58
2025/1/15 14:37:25 24.82
2025/1/15 14:37:25 23.21
2025/1/15 14:37:25 22.08
2025/1/15 14:37:25 21.48
2025/1/15 14:37:26 20.13
2025/1/15 14:37:26 19.57
2025/1/15 14:37:26 19.42
2025/1/15 14:37:26 18.97
2025/1/15 14:37:26 18.46
2025/1/15 14:37:26 18.28
2025/1/15 14:37:26 18.39
2025/1/15 14:37:26 18.10
2025/1/15 14:37:26 17.58 36.50
2025/1/15 14:37:26 17.94
2025/1/15 14:37:26 18.33
2025/1/15 14:37:26 17.51
2025/1/15 14:37:27 17.44
2025/1/15 14:37:27 18.25
2025/1/15 14:37:27 17.97
2025/1/15 14:37:27 17.29
2025/1/15 14:37:27 17.27
2025/1/15 14:37:27 17.79
2025/1/15 14:37:27 17.74
2025/1/15 14:37:27 17.32
2025/1/15 14:37:27 17.61
2025/1/15 14:37:27 17.96
2025/1/15 14:37:27 17.53
2025/1/15 14:37:28 17.27
2025/1/15 14:37:28 17.42
2025/1/15 14:37:28 17.62
2025/1/15 14:37:28 17.41
2025/1/15 14:37:28 17.27
2025/1/15 14:37:28 17.71
2025/1/15 14:37:28 18.19
2025/1/15 14:37:28 17.55
2025/1/15 14:37:28 17.34
2025/1/15 14:37:28 17.99
2025/1/15 14:37:28 17.91
2025/1/15 14:37:29 17.20
2025/1/15 14:37:29 17.34
2025/1/15 14:37:29 17.83
2025/1/15 14:37:29 17.84
2025/1/15 14:37:29 17.30
2025/1/15 14:37:29 17.62
2025/1/15 14:37:29 18.09
2025/1/15 14:37:29 17.73
2025/1/15 14:37:29 17.38
2025/1/15 14:37:29 17.50
2025/1/15 14:37:29 17.62
2025/1/15 14:37:29 17.50
2025/1/15 14:37:30 17.40
2025/1/15 14:37:30 17.63
2025/1/15 14:37:30 18.12
2025/1/15 14:37:30 17.67
2025/1/15 14:37:30 17.23
2025/1/15 14:37:30 17.80
2025/1/15 14:37:30 17.96
2025/1/15 14:37:30 17.26
2025/1/15 14:37:30 17.12
2025/1/15 14:37:30 17.83
2025/1/15 14:37:30 18.03
2025/1/15 14:37:31 17.36
2025/1/15 14:37:31 17.22
2025/1/15 14:37:31 17.42
2025/1/15 14:37:31 17.15
2025/1/15 14:37:31 17.75
2025/1/15 14:37:31 17.88
2025/1/15 14:37:31 17.12
2025/1/15 14:37:31 17.21
2025/1/15 14:37:31 17.39
2025/1/15 14:37:31 17.43
2025/1/15 14:37:31 17.95
2025/1/15 14:37:32 17.75
2025/1/15 14:37:32 17.13
2025/1/15 14:37:32 17.44
2025/1/15 14:37:32 17.89
2025/1/15 14:37:32 17.45
2025/1/15 14:37:32 17.11
2025/1/15 14:37:32 17.71
2025/1/15 14:37:32 18.12
2025/1/15 14:37:32 17.30
2025/1/15 14:37:32 17.15
2025/1/15 14:37:32 17.38
2025/1/15 14:37:32 17.61
2025/1/15 14:37:33 17.55
2025/1/15 14:37:33 17.27
2025/1/15 14:37:33 17.37
2025/1/15 14:37:33 17.93
2025/1/15 14:37:33 17.63
2025/1/15 14:37:33 17.11
2025/1/15 14:37:33 17.16
2025/1/15 14:37:33 17.62
2025/1/15 14:37:33 17.20
2025/1/15 14:37:33 16.98
2025/1/15 14:37:33 17.77
2025/1/15 14:37:34 18.17
2025/1/15 14:37:34 17.27
2025/1/15 14:37:34 17.20
2025/1/15 14:37:34 17.88
2025/1/15 14:37:34 17.59
2025/1/15 14:37:34 17.19
2025/1/15 14:37:34 17.32
2025/1/15 14:37:34 17.54
2025/1/15 14:37:34 17.99
2025/1/15 14:37:34 17.60
2025/1/15 14:37:34 17.23
2025/1/15 14:37:34 17.64
2025/1/15 14:37:35 17.83
2025/1/15 14:37:35 17.31
2025/1/15 14:37:35 17.12
2025/1/15 14:37:35 17.81
2025/1/15 14:37:35 18.09
2025/1/15 14:37:35 17.22
2025/1/15 14:37:35 17.40
2025/1/15 14:37:35 18.11
2025/1/15 14:37:35 17.62
2025/1/15 14:37:35 17.16
2025/1/15 14:37:35 17.58
2025/1/15 14:37:36 17.77
2025/1/15 14:37:36 17.59
2025/1/15 14:37:36 17.47
2025/1/15 14:37:36 17.70
2025/1/15 14:37:36 17.26
2025/1/15 14:37:36 17.69
2025/1/15 14:37:36 18.15
2025/1/15 14:37:36 17.53
2025/1/15 14:37:36 17.35
2025/1/15 14:37:36 17.82
2025/1/15 14:37:36 17.71
2025/1/15 14:37:36 17.30
2025/1/15 14:37:37 17.44
2025/1/15 14:37:37 17.63
2025/1/15 14:37:37 17.67
2025/1/15 14:37:37 17.27
2025/1/15 14:37:37 17.29
2025/1/15 14:37:37 17.88
2025/1/15 14:37:37 17.74
2025/1/15 14:37:37 17.24
2025/1/15 14:37:37 17.43
2025/1/15 14:37:37 17.86
2025/1/15 14:37:37 17.48
2025/1/15 14:37:38 17.13
2025/1/15 14:37:38 17.42
2025/1/15 14:37:38 18.06
2025/1/15 14:37:38 17.49
2025/1/15 14:37:38 17.11
2025/1/15 14:37:38 17.68
2025/1/15 14:37:38 17.68
2025/1/15 14:37:38 17.27
2025/1/15 14:37:38 17.37
2025/1/15 14:37:38 17.69
2025/1/15 14:37:38 17.87
2025/1/15 14:37:39 17.36
2025/1/15 14:37:39 17.41
2025/1/15 14:37:39 18.53
2025/1/15 14:37:39 19.50
2025/1/15 14:37:39 20.13
2025/1/15 14:37:39 21.07
2025/1/15 14:37:39 22.55
2025/1/15 14:37:39 23.70
2025/1/15 14:37:39 23.41
2025/1/15 14:37:39 24.24
2025/1/15 14:37:39 25.74
2025/1/15 14:37:39 24.96
2025/1/15 14:37:40 24.42
2025/1/15 14:37:40 24.73
2025/1/15 14:37:40 25.22
2025/1/15 14:37:40 25.51
2025/1/15 14:37:40 25.49
2025/1/15 14:37:40 25.86
2025/1/15 14:37:40 26.77
2025/1/15 14:37:40 26.42
2025/1/15 14:37:40 26.18
2025/1/15 14:37:40 26.23
2025/1/15 14:37:40 26.46
2025/1/15 14:37:41 26.80
2025/1/15 14:37:41 26.64
2025/1/15 14:37:41 27.25
2025/1/15 14:37:41 28.05
2025/1/15 14:37:41 27.06
2025/1/15 14:37:41 26.90
2025/1/15 14:37:41 28.40
2025/1/15 14:37:41 27.58
2025/1/15 14:37:41 26.81
2025/1/15 14:37:41 26.89
2025/1/15 14:37:41 27.28
2025/1/15 14:37:41 26.51
2025/1/15 14:37:42 25.99
2025/1/15 14:37:42 26.41
2025/1/15 14:37:42 26.38
2025/1/15 14:37:42 25.23
2025/1/15 14:37:42 24.90
2025/1/15 14:37:42 25.04
2025/1/15 14:37:42 23.69
2025/1/15 14:37:42 22.39
2025/1/15 14:37:42 21.59
2025/1/15 14:37:42 20.78
2025/1/15 14:37:42 19.90
2025/1/15 14:37:43 19.43
2025/1/15 14:37:43 19.34
2025/1/15 14:37:43 19.28
2025/1/15 14:37:43 18.62
2025/1/15 14:37:43 18.37
2025/1/15 14:37:43 18.84
2025/1/15 14:37:43 18.57
2025/1/15 14:37:43 17.87 46.22
2025/1/15 14:37:43 17.69
2025/1/15 14:37:43 18.25
2025/1/15 14:37:43 18.21
2025/1/15 14:37:43 17.54
2025/1/15 14:37:44 17.97
2025/1/15 14:37:44 18.51
2025/1/15 14:37:44 17.69
2025/1/15 14:37:44 17.45
2025/1/15 14:37:44 18.07
2025/1/15 14:37:44 17.85
2025/1/15 14:37:44 17.37
2025/1/15 14:37:44 17.46
2025/1/15 14:37:44 17.76
2025/1/15 14:37:44 17.66
2025/1/15 14:37:44 17.38
2025/1/15 14:37:45 17.50
2025/1/15 14:37:45 17.97
2025/1/15 14:37:45 17.67
2025/1/15 14:37:45 17.36
2025/1/15 14:37:45 17.24
2025/1/15 14:37:45 17.72
2025/1/15 14:37:45 17.82
2025/1/15 14:37:45 17.12
2025/1/15 14:37:45 17.46
2025/1/15 14:37:45 18.22
2025/1/15 14:37:45 17.37
2025/1/15 14:37:46 17.18
2025/1/15 14:37:46 17.89
2025/1/15 14:37:46 17.72
2025/1/15 14:37:46 17.26
2025/1/15 14:37:46 17.62
2025/1/15 14:37:46 18.02
2025/1/15 14:37:46 17.79
2025/1/15 14:37:46 17.46
2025/1/15 14:37:46 17.88
2025/1/15 14:37:46 18.14
2025/1/15 14:37:46 17.67
2025/1/15 14:37:46 17.37
2025/1/15 14:37:47 17.23
2025/1/15 14:37:47 17.82
2025/1/15 14:37:47 17.94
2025/1/15 14:37:47 17.34
