Date Hora Corriente
2025/1/16 9:26:59 21.97
2025/1/16 9:26:59 22.53
2025/1/16 9:26:59 22.70
2025/1/16 9:26:59 22.57
2025/1/16 9:26:59 21.83
2025/1/16 9:26:59 22.54
2025/1/16 9:26:59 22.66
2025/1/16 9:26:59 22.44
2025/1/16 9:26:59 21.89
2025/1/16 9:26:59 22.63
2025/1/16 9:27:0 22.72
2025/1/16 9:27:0 22.07
2025/1/16 9:27:0 21.85
2025/1/16 9:27:0 22.44
2025/1/16 9:27:0 22.64
2025/1/16 9:27:0 22.41
2025/1/16 9:27:0 21.99
2025/1/16 9:27:0 22.65
2025/1/16 9:27:0 22.95
2025/1/16 9:27:0 22.29
2025/1/16 9:27:0 22.16
2025/1/16 9:27:0 22.27
2025/1/16 9:27:0 22.67
2025/1/16 9:27:1 22.04
2025/1/16 9:27:1 22.26
2025/1/16 9:27:1 22.04
2025/1/16 9:27:1 22.45
2025/1/16 9:27:1 21.91
2025/1/16 9:27:1 22.41
2025/1/16 9:27:1 22.02
2025/1/16 9:27:1 22.45
2025/1/16 9:27:1 22.04
2025/1/16 9:27:1 22.70
2025/1/16 9:27:1 22.01
2025/1/16 9:27:1 22.30
2025/1/16 9:27:1 22.22
2025/1/16 9:27:2 22.83
2025/1/16 9:27:2 22.30
2025/1/16 9:27:2 21.97
2025/1/16 9:27:2 22.76
2025/1/16 9:27:2 22.76
2025/1/16 9:27:2 22.42
2025/1/16 9:27:2 22.12
2025/1/16 9:27:2 23.15
2025/1/16 9:27:2 22.65
2025/1/16 9:27:2 22.52
2025/1/16 9:27:2 22.31
2025/1/16 9:27:2 23.30
2025/1/16 9:27:2 22.51
2025/1/16 9:27:3 22.49
2025/1/16 9:27:3 22.51
2025/1/16 9:27:3 22.97
2025/1/16 9:27:3 22.13
2025/1/16 9:27:3 22.53
2025/1/16 9:27:3 22.64
2025/1/16 9:27:3 22.75
2025/1/16 9:27:3 21.90
2025/1/16 9:27:3 22.59
2025/1/16 9:27:3 22.73
2025/1/16 9:27:3 22.20
2025/1/16 9:27:3 21.86
2025/1/16 9:27:3 22.29
2025/1/16 9:27:3 22.78
2025/1/16 9:27:4 22.03
2025/1/16 9:27:4 22.04
2025/1/16 9:27:4 22.30
2025/1/16 9:27:4 22.78
2025/1/16 9:27:4 21.89
2025/1/16 9:27:4 22.62
2025/1/16 9:27:4 22.32
2025/1/16 9:27:4 22.45
2025/1/16 9:27:4 21.77
2025/1/16 9:27:4 22.92
2025/1/16 9:27:4 22.12
2025/1/16 9:27:4 22.07
2025/1/16 9:27:4 22.06
2025/1/16 9:27:5 23.20
2025/1/16 9:27:5 22.35
2025/1/16 9:27:5 21.90
2025/1/16 9:27:5 22.22
2025/1/16 9:27:5 22.46
2025/1/16 9:27:5 22.00
2025/1/16 9:27:5 21.69
2025/1/16 9:27:5 22.01
2025/1/16 9:27:5 22.63
2025/1/16 9:27:5 22.47
2025/1/16 9:27:5 21.98
2025/1/16 9:27:5 22.63
2025/1/16 9:27:5 22.73
2025/1/16 9:27:6 22.47
2025/1/16 9:27:6 21.82
2025/1/16 9:27:6 23.05
2025/1/16 9:27:6 22.60
2025/1/16 9:27:6 22.34
2025/1/16 9:27:6 21.98
2025/1/16 9:27:6 23.19
2025/1/16 9:27:6 22.72
2025/1/16 9:27:6 23.29
2025/1/16 9:27:6 24.43
2025/1/16 9:27:6 25.95
2025/1/16 9:27:6 25.86
2025/1/16 9:27:6 26.98
2025/1/16 9:27:7 27.92
2025/1/16 9:27:7 28.39
2025/1/16 9:27:7 28.31
2025/1/16 9:27:7 28.81
2025/1/16 9:27:7 30.54
2025/1/16 9:27:7 30.46
2025/1/16 9:27:7 30.89
2025/1/16 9:27:7 30.39
2025/1/16 9:27:7 31.37
2025/1/16 9:27:7 30.67
2025/1/16 9:27:7 31.02
2025/1/16 9:27:7 30.15
2025/1/16 9:27:7 30.74
2025/1/16 9:27:7 30.32
2025/1/16 9:27:8 31.22
2025/1/16 9:27:8 30.24
2025/1/16 9:27:8 30.29
2025/1/16 9:27:8 30.30
2025/1/16 9:27:8 30.88
2025/1/16 9:27:8 30.15
2025/1/16 9:27:8 28.91
2025/1/16 9:27:8 28.54
2025/1/16 9:27:8 28.56
2025/1/16 9:27:8 28.75
2025/1/16 9:27:8 28.15
2025/1/16 9:27:8 28.28
2025/1/16 9:27:8 28.62
2025/1/16 9:27:9 30.08
2025/1/16 9:27:9 28.42
2025/1/16 9:27:9 28.89
2025/1/16 9:27:9 29.18
2025/1/16 9:27:9 28.74
2025/1/16 9:27:9 29.74
2025/1/16 9:27:9 29.55
2025/1/16 9:27:9 31.52
2025/1/16 9:27:9 30.58
2025/1/16 9:27:9 30.99
2025/1/16 9:27:9 31.43
2025/1/16 9:27:9 31.19
2025/1/16 9:27:9 32.01
2025/1/16 9:27:10 30.85
2025/1/16 9:27:10 31.70
2025/1/16 9:27:10 31.61
2025/1/16 9:27:10 30.65
2025/1/16 9:27:10 31.78
2025/1/16 9:27:10 29.70
2025/1/16 9:27:10 28.24
2025/1/16 9:27:10 26.69
2025/1/16 9:27:10 25.72
2025/1/16 9:27:10 24.96
2025/1/16 9:27:10 24.25
2025/1/16 9:27:10 24.12
2025/1/16 9:27:10 23.44
2025/1/16 9:27:11 23.66
2025/1/16 9:27:11 22.80
2025/1/16 9:27:11 22.98
2025/1/16 9:27:11 23.58
2025/1/16 9:27:11 22.52
2025/1/16 9:27:11 22.55
2025/1/16 9:27:11 23.03
2025/1/16 9:27:11 22.51
2025/1/16 9:27:11 22.40
2025/1/16 9:27:11 22.83
2025/1/16 9:27:11 22.24
2025/1/16 9:27:11 22.45
2025/1/16 9:27:11 22.95
2025/1/16 9:27:12 22.17
2025/1/16 9:27:12 22.10
2025/1/16 9:27:12 22.70
2025/1/16 9:27:12 22.41
2025/1/16 9:27:12 22.81
2025/1/16 9:27:12 22.18
2025/1/16 9:27:12 22.55
2025/1/16 9:27:12 22.16
2025/1/16 9:27:12 22.88
2025/1/16 9:27:12 22.32
2025/1/16 9:27:12 22.74
2025/1/16 9:27:12 22.27
2025/1/16 9:27:12 23.02
2025/1/16 9:27:13 22.72
2025/1/16 9:27:13 22.63
2025/1/16 9:27:13 22.01
2025/1/16 9:27:13 22.51
2025/1/16 9:27:13 22.46
2025/1/16 9:27:13 22.35
2025/1/16 9:27:13 21.90
2025/1/16 9:27:13 22.89
2025/1/16 9:27:13 23.01
2025/1/16 9:27:13 22.37
2025/1/16 9:27:13 21.69
2025/1/16 9:27:13 21.90
2025/1/16 9:27:13 22.53
2025/1/16 9:27:13 21.88
2025/1/16 9:27:14 22.22
2025/1/16 9:27:14 22.45
2025/1/16 9:27:14 22.76
2025/1/16 9:27:14 22.03
2025/1/16 9:27:14 22.61
2025/1/16 9:27:14 22.15
2025/1/16 9:27:14 22.41
2025/1/16 9:27:14 21.88
2025/1/16 9:27:14 22.53
2025/1/16 9:27:14 21.93
2025/1/16 9:27:14 22.03
2025/1/16 9:27:14 21.93
2025/1/16 9:27:14 22.82
2025/1/16 9:27:15 22.08
2025/1/16 9:27:15 21.98
2025/1/16 9:27:15 22.04
2025/1/16 9:27:15 22.75
2025/1/16 9:27:15 22.44
2025/1/16 9:27:15 21.70
2025/1/16 9:27:15 22.88
2025/1/16 9:27:15 22.82
2025/1/16 9:27:15 22.54
2025/1/16 9:27:15 21.99
2025/1/16 9:27:15 23.24
2025/1/16 9:27:15 22.64
2025/1/16 9:27:15 22.46
2025/1/16 9:27:16 22.22
2025/1/16 9:27:16 23.17
2025/1/16 9:27:16 22.39
2025/1/16 9:27:16 21.96
2025/1/16 9:27:16 22.14
2025/1/16 9:27:16 22.45
2025/1/16 9:27:16 22.78
2025/1/16 9:27:16 22.21
2025/1/16 9:27:16 22.15
2025/1/16 9:27:16 22.64
2025/1/16 9:27:16 22.48
2025/1/16 9:27:16 22.77
2025/1/16 9:27:16 22.37
2025/1/16 9:27:16 22.64
2025/1/16 9:27:17 21.79
2025/1/16 9:27:17 22.71
2025/1/16 9:27:17 22.64
2025/1/16 9:27:17 22.47
2025/1/16 9:27:17 21.75
2025/1/16 9:27:17 22.61
2025/1/16 9:27:17 22.91
2025/1/16 9:27:17 22.25
2025/1/16 9:27:17 21.76
2025/1/16 9:27:17 22.41
2025/1/16 9:27:17 22.85
2025/1/16 9:27:17 22.00
2025/1/16 9:27:17 21.81
2025/1/16 9:27:18 22.14
2025/1/16 9:27:18 22.66
2025/1/16 9:27:18 21.80
2025/1/16 9:27:18 22.10
2025/1/16 9:27:18 21.99
2025/1/16 9:27:18 22.40
2025/1/16 9:27:18 21.75
2025/1/16 9:27:18 22.58
2025/1/16 9:27:18 22.10
2025/1/16 9:27:18 21.85
2025/1/16 9:27:18 21.85
2025/1/16 9:27:18 22.71
2025/1/16 9:27:18 22.35
2025/1/16 9:27:19 21.74
2025/1/16 9:27:19 22.35
2025/1/16 9:27:19 22.74
2025/1/16 9:27:19 22.51
2025/1/16 9:27:19 21.87
2025/1/16 9:27:19 22.90
2025/1/16 9:27:19 22.79
2025/1/16 9:27:19 22.56
2025/1/16 9:27:19 21.97
2025/1/16 9:27:19 23.13
2025/1/16 9:27:19 22.55
2025/1/16 9:27:19 22.45
2025/1/16 9:27:19 22.22
2025/1/16 9:27:20 22.94
2025/1/16 9:27:20 22.16
2025/1/16 9:27:20 22.24
2025/1/16 9:27:20 22.51
2025/1/16 9:27:20 22.38
2025/1/16 9:27:20 21.90
2025/1/16 9:27:20 22.08
2025/1/16 9:27:20 22.57
2025/1/16 9:27:20 22.15
2025/1/16 9:27:20 21.89
2025/1/16 9:27:20 21.82
2025/1/16 9:27:20 22.73
2025/1/16 9:27:20 21.97
2025/1/16 9:27:20 22.12
2025/1/16 9:27:21 21.88
2025/1/16 9:27:21 23.32
2025/1/16 9:27:21 22.65
2025/1/16 9:27:21 21.90
2025/1/16 9:27:21 22.44
2025/1/16 9:27:21 23.11
2025/1/16 9:27:21 22.24
2025/1/16 9:27:21 21.81
2025/1/16 9:27:21 22.09
2025/1/16 9:27:21 22.29
2025/1/16 9:27:21 22.62
2025/1/16 9:27:21 21.96
2025/1/16 9:27:21 22.77
2025/1/16 9:27:22 22.61
2025/1/16 9:27:22 22.36
2025/1/16 9:27:22 21.87
2025/1/16 9:27:22 22.56
2025/1/16 9:27:22 22.54
2025/1/16 9:27:22 22.03
2025/1/16 9:27:22 21.88
2025/1/16 9:27:22 22.24
2025/1/16 9:27:22 22.41
2025/1/16 9:27:22 21.83
2025/1/16 9:27:22 22.19
2025/1/16 9:27:22 22.01
2025/1/16 9:27:22 22.22
2025/1/16 9:27:23 21.76
2025/1/16 9:27:23 22.75
2025/1/16 9:27:23 21.98
2025/1/16 9:27:23 22.12
2025/1/16 9:27:23 21.90
2025/1/16 9:27:23 22.84
2025/1/16 9:27:23 22.32
2025/1/16 9:27:23 21.75
2025/1/16 9:27:23 22.60
2025/1/16 9:27:23 22.60
2025/1/16 9:27:23 22.49
2025/1/16 9:27:23 21.63
2025/1/16 9:27:23 22.61
2025/1/16 9:27:24 22.42
2025/1/16 9:27:24 22.70
2025/1/16 9:27:24 21.94
2025/1/16 9:27:24 22.63
2025/1/16 9:27:24 22.03
2025/1/16 9:27:24 22.24
2025/1/16 9:27:24 21.98
2025/1/16 9:27:24 22.89
2025/1/16 9:27:24 22.41
2025/1/16 9:27:24 22.24
2025/1/16 9:27:24 21.95
2025/1/16 9:27:24 22.71
2025/1/16 9:27:24 21.83
2025/1/16 9:27:24 22.13
2025/1/16 9:27:25 22.46
2025/1/16 9:27:25 22.21
2025/1/16 9:27:25 21.82
2025/1/16 9:27:25 21.93
2025/1/16 9:27:25 22.59
2025/1/16 9:27:25 21.71
2025/1/16 9:27:25 22.20
2025/1/16 9:27:25 21.99
2025/1/16 9:27:25 22.22
2025/1/16 9:27:25 21.80
2025/1/16 9:27:25 22.43
2025/1/16 9:27:25 22.23
2025/1/16 9:27:25 22.03
2025/1/16 9:27:26 21.94
2025/1/16 9:27:26 22.50
2025/1/16 9:27:26 22.41
2025/1/16 9:27:26 21.79
2025/1/16 9:27:26 22.29
2025/1/16 9:27:26 22.52
2025/1/16 9:27:26 22.66
2025/1/16 9:27:26 22.13
2025/1/16 9:27:26 22.76
2025/1/16 9:27:26 22.94
2025/1/16 9:27:26 24.79
2025/1/16 9:27:26 25.92
2025/1/16 9:27:26 27.40
2025/1/16 9:27:27 28.47
2025/1/16 9:27:27 30.27
2025/1/16 9:27:27 31.09
2025/1/16 9:27:27 31.73
2025/1/16 9:27:27 32.45
2025/1/16 9:27:27 32.75
2025/1/16 9:27:27 33.06
2025/1/16 9:27:27 33.01
2025/1/16 9:27:27 33.55
2025/1/16 9:27:27 32.76
2025/1/16 9:27:27 33.27
2025/1/16 9:27:27 33.20
2025/1/16 9:27:27 33.84
2025/1/16 9:27:28 32.47
2025/1/16 9:27:28 33.04
2025/1/16 9:27:28 33.39
2025/1/16 9:27:28 34.34
2025/1/16 9:27:28 32.61
2025/1/16 9:27:28 31.97
2025/1/16 9:27:28 32.80
2025/1/16 9:27:28 32.85
2025/1/16 9:27:28 32.68
2025/1/16 9:27:28 32.10
2025/1/16 9:27:28 33.02
2025/1/16 9:27:28 32.49
2025/1/16 9:27:28 33.41
2025/1/16 9:27:29 32.41
2025/1/16 9:27:29 32.61
2025/1/16 9:27:29 31.71
2025/1/16 9:27:29 33.07
2025/1/16 9:27:29 32.50
2025/1/16 9:27:29 32.36
2025/1/16 9:27:29 31.29
2025/1/16 9:27:29 32.57
2025/1/16 9:27:29 33.15
2025/1/16 9:27:29 32.32
2025/1/16 9:27:29 31.16
2025/1/16 9:27:29 31.42
2025/1/16 9:27:29 32.41
2025/1/16 9:27:29 30.99
2025/1/16 9:27:30 31.06
2025/1/16 9:27:30 31.30
2025/1/16 9:27:30 30.86
2025/1/16 9:27:30 30.43
2025/1/16 9:27:30 29.46
2025/1/16 9:27:30 29.99
2025/1/16 9:27:30 29.53
2025/1/16 9:27:30 28.96
2025/1/16 9:27:30 28.32
2025/1/16 9:27:30 28.69
2025/1/16 9:27:30 27.92
2025/1/16 9:27:30 26.63
2025/1/16 9:27:30 25.67
2025/1/16 9:27:31 25.56
2025/1/16 9:27:31 24.84
2025/1/16 9:27:31 24.02
2025/1/16 9:27:31 23.65
2025/1/16 9:27:31 23.59
2025/1/16 9:27:31 23.35
2025/1/16 9:27:31 22.76
2025/1/16 9:27:31 23.47
2025/1/16 9:27:31 23.07
2025/1/16 9:27:31 22.67
2025/1/16 9:27:31 22.40
2025/1/16 9:27:31 23.06
2025/1/16 9:27:31 22.77
2025/1/16 9:27:32 22.06
2025/1/16 9:27:32 22.67
2025/1/16 9:27:32 23.15
2025/1/16 9:27:32 22.24
2025/1/16 9:27:32 22.52
2025/1/16 9:27:32 22.53
2025/1/16 9:27:32 22.84
2025/1/16 9:27:32 22.02
2025/1/16 9:27:32 22.48
2025/1/16 9:27:32 22.63
2025/1/16 9:27:32 22.72
2025/1/16 9:27:32 21.86
2025/1/16 9:27:32 22.49
2025/1/16 9:27:32 22.62
2025/1/16 9:27:33 22.11
2025/1/16 9:27:33 21.71
2025/1/16 9:27:33 22.29
2025/1/16 9:27:33 22.68
2025/1/16 9:27:33 21.94
2025/1/16 9:27:33 21.80
2025/1/16 9:27:33 22.14
2025/1/16 9:27:33 22.52
2025/1/16 9:27:33 21.73
2025/1/16 9:27:33 21.84
2025/1/16 9:27:33 22.10
2025/1/16 9:27:33 22.52
2025/1/16 9:27:33 21.71
2025/1/16 9:27:34 22.06
2025/1/16 9:27:34 22.10
2025/1/16 9:27:34 22.41
2025/1/16 9:27:34 21.76
2025/1/16 9:27:34 22.28
2025/1/16 9:27:34 22.02
2025/1/16 9:27:34 22.29
2025/1/16 9:27:34 21.99
2025/1/16 9:27:34 22.31
2025/1/16 9:27:34 22.52
2025/1/16 9:27:34 22.80
2025/1/16 9:27:34 22.28
2025/1/16 9:27:34 22.22
2025/1/16 9:27:35 22.11
2025/1/16 9:27:35 22.55
2025/1/16 9:27:35 22.05
2025/1/16 9:27:35 21.98
2025/1/16 9:27:35 21.75
2025/1/16 9:27:35 22.55
2025/1/16 9:27:35 22.18
2025/1/16 9:27:35 22.39
2025/1/16 9:27:35 21.95
2025/1/16 9:27:35 22.63
2025/1/16 9:27:35 22.36
2025/1/16 9:27:35 22.60
2025/1/16 9:27:35 21.90
2025/1/16 9:27:36 22.49
2025/1/16 9:27:36 22.18
2025/1/16 9:27:36 22.52
2025/1/16 9:27:36 22.12
2025/1/16 9:27:36 22.36
2025/1/16 9:27:36 22.39
2025/1/16 9:27:36 22.65
2025/1/16 9:27:36 22.24
2025/1/16 9:27:36 22.94
2025/1/16 9:27:36 22.36
2025/1/16 9:27:36 22.01
2025/1/16 9:27:36 22.16
2025/1/16 9:27:36 22.93
2025/1/16 9:27:37 22.22
2025/1/16 9:27:37 22.06
2025/1/16 9:27:37 22.14
2025/1/16 9:27:37 22.81
2025/1/16 9:27:37 22.07
2025/1/16 9:27:37 22.20
2025/1/16 9:27:37 22.11
2025/1/16 9:27:37 22.78
2025/1/16 9:27:37 21.92
2025/1/16 9:27:37 22.42
2025/1/16 9:27:37 22.14
2025/1/16 9:27:37 22.59
2025/1/16 9:27:37 22.05
2025/1/16 9:27:37 22.92
2025/1/16 9:27:38 22.41
2025/1/16 9:27:38 22.13
2025/1/16 9:27:38 22.20
2025/1/16 9:27:38 23.00
2025/1/16 9:27:38 22.66
2025/1/16 9:27:38 22.12
2025/1/16 9:27:38 22.45
2025/1/16 9:27:38 22.89
2025/1/16 9:27:38 22.86
2025/1/16 9:27:38 22.03
2025/1/16 9:27:38 22.59
2025/1/16 9:27:38 22.91
2025/1/16 9:27:38 23.11
2025/1/16 9:27:39 22.00
2025/1/16 9:27:39 22.71
2025/1/16 9:27:39 22.75
2025/1/16 9:27:39 23.13
2025/1/16 9:27:39 22.08
2025/1/16 9:27:39 22.75
2025/1/16 9:27:39 22.26
2025/1/16 9:27:39 22.64
2025/1/16 9:27:39 22.98
2025/1/16 9:27:39 22.76
2025/1/16 9:27:39 22.32
2025/1/16 9:27:39 22.42
2025/1/16 9:27:39 23.01
2025/1/16 9:27:40 22.68
2025/1/16 9:27:40 22.33
2025/1/16 9:27:40 22.09
2025/1/16 9:27:40 22.93
2025/1/16 9:27:40 22.48
2025/1/16 9:27:40 22.47
2025/1/16 9:27:40 21.96
2025/1/16 9:27:40 22.73
2025/1/16 9:27:40 22.26
2025/1/16 9:27:40 22.57
2025/1/16 9:27:40 21.98
2025/1/16 9:27:40 22.55
2025/1/16 9:27:40 22.21
2025/1/16 9:27:40 22.57
2025/1/16 9:27:41 22.49
2025/1/16 9:27:41 22.18
2025/1/16 9:27:41 22.79
2025/1/16 9:27:41 22.45
2025/1/16 9:27:41 22.65
2025/1/16 9:27:41 22.27
2025/1/16 9:27:41 22.12
2025/1/16 9:27:41 22.81
2025/1/16 9:27:41 22.20
2025/1/16 9:27:41 22.21
2025/1/16 9:27:41 22.34
2025/1/16 9:27:41 22.76
2025/1/16 9:27:41 22.74
2025/1/16 9:27:42 22.10
2025/1/16 9:27:42 22.48
2025/1/16 9:27:42 22.62
2025/1/16 9:27:42 23.14
2025/1/16 9:27:42 22.16
2025/1/16 9:27:42 22.45
2025/1/16 9:27:42 22.47
2025/1/16 9:27:42 23.17
2025/1/16 9:27:42 22.40
2025/1/16 9:27:42 22.51
2025/1/16 9:27:42 22.24
2025/1/16 9:27:42 22.65
2025/1/16 9:27:42 22.95
2025/1/16 9:27:43 22.40
2025/1/16 9:27:43 22.38
2025/1/16 9:27:43 22.23
2025/1/16 9:27:43 22.60
2025/1/16 9:27:43 22.08
2025/1/16 9:27:43 22.58
2025/1/16 9:27:43 21.98
2025/1/16 9:27:43 22.32
2025/1/16 9:27:43 21.99
2025/1/16 9:27:43 22.64
2025/1/16 9:27:43 21.92
2025/1/16 9:27:43 22.05
2025/1/16 9:27:43 21.98
2025/1/16 9:27:44 22.67
2025/1/16 9:27:44 22.05
2025/1/16 9:27:44 21.99
2025/1/16 9:27:44 22.47
2025/1/16 9:27:44 22.68
2025/1/16 9:27:44 22.46
2025/1/16 9:27:44 22.17
2025/1/16 9:27:44 23.17
2025/1/16 9:27:44 22.44
2025/1/16 9:27:44 22.45
2025/1/16 9:27:44 22.43
2025/1/16 9:27:44 22.92
2025/1/16 9:27:44 22.07
2025/1/16 9:27:44 22.42
2025/1/16 9:27:45 22.57
2025/1/16 9:27:45 22.55
2025/1/16 9:27:45 21.62
2025/1/16 9:27:45 22.14
2025/1/16 9:27:45 22.45
2025/1/16 9:27:45 22.02
2025/1/16 9:27:45 21.44
2025/1/16 9:27:45 22.07
2025/1/16 9:27:45 22.53
2025/1/16 9:27:45 21.91
2025/1/16 9:27:45 21.72
2025/1/16 9:27:45 21.88
2025/1/16 9:27:45 22.29
2025/1/16 9:27:46 21.65
2025/1/16 9:27:46 22.63
2025/1/16 9:27:46 21.94
2025/1/16 9:27:46 22.15
2025/1/16 9:27:46 22.04
2025/1/16 9:27:46 22.28
2025/1/16 9:27:46 22.14
2025/1/16 9:27:46 22.50
2025/1/16 9:27:46 21.79
2025/1/16 9:27:46 22.53
2025/1/16 9:27:46 22.13
2025/1/16 9:27:46 22.18
2025/1/16 9:27:46 22.01
2025/1/16 9:27:47 24.37
2025/1/16 9:27:47 26.07
2025/1/16 9:27:47 27.48
2025/1/16 9:27:47 29.79
2025/1/16 9:27:47 31.92
2025/1/16 9:27:47 32.82
2025/1/16 9:27:47 33.11
2025/1/16 9:27:47 33.81
2025/1/16 9:27:47 35.97
2025/1/16 9:27:47 34.72
2025/1/16 9:27:47 34.70
2025/1/16 9:27:47 35.58
2025/1/16 9:27:47 36.80
2025/1/16 9:27:48 35.06
2025/1/16 9:27:48 34.31
2025/1/16 9:27:48 34.74
2025/1/16 9:27:48 34.48
2025/1/16 9:27:48 33.95
2025/1/16 9:27:48 34.61
2025/1/16 9:27:48 34.25
2025/1/16 9:27:48 34.46
2025/1/16 9:27:48 33.68
2025/1/16 9:27:48 34.71
2025/1/16 9:27:48 34.25
2025/1/16 9:27:48 34.80
2025/1/16 9:27:48 33.53
2025/1/16 9:27:49 34.14
2025/1/16 9:27:49 34.21
2025/1/16 9:27:49 34.60
2025/1/16 9:27:49 34.28
2025/1/16 9:27:49 33.63
2025/1/16 9:27:49 33.88
2025/1/16 9:27:49 33.39
2025/1/16 9:27:49 33.88
2025/1/16 9:27:49 32.54
2025/1/16 9:27:49 31.95
2025/1/16 9:27:49 30.90
2025/1/16 9:27:49 31.59
2025/1/16 9:27:49 29.84
2025/1/16 9:27:49 29.39
2025/1/16 9:27:50 28.41
2025/1/16 9:27:50 29.42
2025/1/16 9:27:50 28.62
2025/1/16 9:27:50 28.43
2025/1/16 9:27:50 27.94
2025/1/16 9:27:50 29.18
2025/1/16 9:27:50 29.49
2025/1/16 9:27:50 28.49
2025/1/16 9:27:50 27.23
2025/1/16 9:27:50 26.62
2025/1/16 9:27:50 26.37
2025/1/16 9:27:50 24.72
2025/1/16 9:27:50 24.41
2025/1/16 9:27:51 23.76
2025/1/16 9:27:51 23.69
2025/1/16 9:27:51 22.67
2025/1/16 9:27:51 23.16
2025/1/16 9:27:51 23.30
2025/1/16 9:27:51 23.02
2025/1/16 9:27:51 23.05
2025/1/16 9:27:51 22.71
2025/1/16 9:27:51 23.09
2025/1/16 9:27:51 22.84
2025/1/16 9:27:51 22.72
2025/1/16 9:27:51 22.45
2025/1/16 9:27:51 23.09
2025/1/16 9:27:52 22.35
2025/1/16 9:27:52 22.71
2025/1/16 9:27:52 23.46
2025/1/16 9:27:52 22.57
2025/1/16 9:27:52 22.14
2025/1/16 9:27:52 23.20
2025/1/16 9:27:52 23.27
2025/1/16 9:27:52 22.34
2025/1/16 9:27:52 22.79
2025/1/16 9:27:52 22.68
2025/1/16 9:27:52 23.12
2025/1/16 9:27:52 22.20
2025/1/16 9:27:52 22.73
2025/1/16 9:27:53 22.70
2025/1/16 9:27:53 22.81
2025/1/16 9:27:53 22.00
2025/1/16 9:27:53 22.91
2025/1/16 9:27:53 22.78
2025/1/16 9:27:53 22.39
2025/1/16 9:27:53 21.97
2025/1/16 9:27:53 22.36
2025/1/16 9:27:53 22.98
2025/1/16 9:27:53 22.04
2025/1/16 9:27:53 22.14
2025/1/16 9:27:53 21.98
2025/1/16 9:27:53 22.52
2025/1/16 9:27:53 21.74
2025/1/16 9:27:54 22.74
2025/1/16 9:27:54 22.27
2025/1/16 9:27:54 21.97
2025/1/16 9:27:54 21.74
2025/1/16 9:27:54 22.49
2025/1/16 9:27:54 22.03
2025/1/16 9:27:54 21.63
2025/1/16 9:27:54 21.89
2025/1/16 9:27:54 22.67
2025/1/16 9:27:54 22.32
2025/1/16 9:27:54 21.81
2025/1/16 9:27:54 22.28
2025/1/16 9:27:54 22.67
2025/1/16 9:27:55 22.46
2025/1/16 9:27:55 22.00
2025/1/16 9:27:55 23.00
2025/1/16 9:27:55 22.90
2025/1/16 9:27:55 22.52
2025/1/16 9:27:55 22.10
2025/1/16 9:27:55 23.24
2025/1/16 9:27:55 22.48
2025/1/16 9:27:55 22.47
2025/1/16 9:27:55 22.30
2025/1/16 9:27:55 22.80
2025/1/16 9:27:55 22.08
2025/1/16 9:27:55 21.90
2025/1/16 9:27:56 21.78
2025/1/16 9:27:56 23.13
2025/1/16 9:27:56 22.24
2025/1/16 9:27:56 22.58
2025/1/16 9:27:56 22.72
2025/1/16 9:27:56 22.57
2025/1/16 9:27:56 21.75
2025/1/16 9:27:56 22.26
2025/1/16 9:27:56 22.57
2025/1/16 9:27:56 22.41
2025/1/16 9:27:56 21.78
2025/1/16 9:27:56 22.42
2025/1/16 9:27:56 22.79
2025/1/16 9:27:57 22.26
2025/1/16 9:27:57 21.78
2025/1/16 9:27:57 22.12
2025/1/16 9:27:57 22.53
2025/1/16 9:27:57 21.72
2025/1/16 9:27:57 22.22
2025/1/16 9:27:57 21.99
2025/1/16 9:27:57 22.56
2025/1/16 9:27:57 21.82
2025/1/16 9:27:57 22.76
2025/1/16 9:27:57 22.06
2025/1/16 9:27:57 22.33
2025/1/16 9:27:57 21.86
2025/1/16 9:27:57 22.86
2025/1/16 9:27:58 22.04
2025/1/16 9:27:58 22.01
2025/1/16 9:27:58 21.89
2025/1/16 9:27:58 22.11
2025/1/16 9:27:58 22.06
2025/1/16 9:27:58 22.46
2025/1/16 9:27:58 21.86
2025/1/16 9:27:58 22.28
2025/1/16 9:27:58 22.00
2025/1/16 9:27:58 22.38
2025/1/16 9:27:58 21.80
2025/1/16 9:27:58 22.66
2025/1/16 9:27:58 22.04
2025/1/16 9:27:59 21.88
2025/1/16 9:27:59 21.88
2025/1/16 9:27:59 22.64
2025/1/16 9:27:59 21.91
2025/1/16 9:27:59 21.67
2025/1/16 9:27:59 21.78
2025/1/16 9:27:59 22.43
2025/1/16 9:27:59 22.12
2025/1/16 9:27:59 21.89
2025/1/16 9:27:59 22.29
2025/1/16 9:27:59 22.58
2025/1/16 9:27:59 22.14
2025/1/16 9:27:59 21.87
2025/1/16 9:28:0 22.42
2025/1/16 9:28:0 22.47
2025/1/16 9:28:0 22.10
2025/1/16 9:28:0 21.88
2025/1/16 9:28:0 22.56
2025/1/16 9:28:0 22.28
2025/1/16 9:28:0 22.15
2025/1/16 9:28:0 21.95
2025/1/16 9:28:0 21.82
2025/1/16 9:28:0 22.23
2025/1/16 9:28:0 21.71
2025/1/16 9:28:0 22.47
2025/1/16 9:28:0 22.38
2025/1/16 9:28:1 22.21
2025/1/16 9:28:1 22.72
2025/1/16 9:28:1 22.20
2025/1/16 9:28:1 22.42
2025/1/16 9:28:1 21.69
